"계정항목코드별","시점","생산자물가지수(품목별)(2015=100)",
"파일및셔닐직물[2015=100]","2017 년","101.47",
"파일및셔닐직물[2015=100]","2018 년","101.67",
"침구[2015=100]","1985 년","46.35",
"침구[2015=100]","1986 년","46.72",
"침구[2015=100]","1987 년","46.88",
"침구[2015=100]","1988 년","50.17",
"침구[2015=100]","1989 년","52.22",
"침구[2015=100]","1990 년","54.17",
"침구[2015=100]","1991 년","54.76",
"침구[2015=100]","1992 년","58.68",
"침구[2015=100]","1993 년","59.14",
"침구[2015=100]","1994 년","59.04",
"침구[2015=100]","1995 년","63.34",
"침구[2015=100]","1996 년","64.62",
"침구[2015=100]","1997 년","67.7",
"침구[2015=100]","1998 년","80.43",
"침구[2015=100]","1999 년","79.09",
"침구[2015=100]","2000 년","80.12",
"침구[2015=100]","2001 년","79.13",
"침구[2015=100]","2002 년","76.49",
"침구[2015=100]","2003 년","78.71",
"침구[2015=100]","2004 년","79.48",
"침구[2015=100]","2005 년","79.48",
"침구[2015=100]","2006 년","79.48",
"침구[2015=100]","2007 년","80.19",
"침구[2015=100]","2008 년","82.74",
"침구[2015=100]","2009 년","85.15",
"침구[2015=100]","2010 년","87.15",
"침구[2015=100]","2011 년","96.44",
"침구[2015=100]","2012 년","97.69",
"침구[2015=100]","2013 년","98.14",
"침구[2015=100]","2014 년","101.19",
"침구[2015=100]","2015 년","100",
"침구[2015=100]","2016 년","99.84",
"침구[2015=100]","2017 년","98.98",
"침구[2015=100]","2018 년","98.56",
"커튼[2015=100]","2005 년","68.38",
"커튼[2015=100]","2006 년","70.73",
"커튼[2015=100]","2007 년","74.3",
"커튼[2015=100]","2008 년","84.11",
"커튼[2015=100]","2009 년","87.2",
"커튼[2015=100]","2010 년","86.91",
"커튼[2015=100]","2011 년","91.74",
"커튼[2015=100]","2012 년","92.91",
"커튼[2015=100]","2013 년","94.15",
"커튼[2015=100]","2014 년","98.56",
"커튼[2015=100]","2015 년","100",
"커튼[2015=100]","2016 년","101.55",
"커튼[2015=100]","2017 년","103.25",
"커튼[2015=100]","2018 년","105.86",
"차량의자커버[2015=100]","2000 년","110.41",
"차량의자커버[2015=100]","2001 년","101.18",
"차량의자커버[2015=100]","2002 년","99.92",
"차량의자커버[2015=100]","2003 년","99.82",
"차량의자커버[2015=100]","2004 년","100.97",
"차량의자커버[2015=100]","2005 년","102.58",
"차량의자커버[2015=100]","2006 년","107.91",
"차량의자커버[2015=100]","2007 년","106.51",
"차량의자커버[2015=100]","2008 년","103.61",
"차량의자커버[2015=100]","2009 년","101.18",
"차량의자커버[2015=100]","2010 년","101.07",
"차량의자커버[2015=100]","2011 년","102.04",
"차량의자커버[2015=100]","2012 년","103.95",
"차량의자커버[2015=100]","2013 년","103.94",
"차량의자커버[2015=100]","2014 년","99.92",
"차량의자커버[2015=100]","2015 년","100",
"차량의자커버[2015=100]","2016 년","103.49",
"차량의자커버[2015=100]","2017 년","99.93",
"차량의자커버[2015=100]","2018 년","96.4",
"천막및덮개[2015=100]","1985 년","58.37",
"천막및덮개[2015=100]","1986 년","60.49",
"천막및덮개[2015=100]","1987 년","66.83",
"천막및덮개[2015=100]","1988 년","66.83",
"천막및덮개[2015=100]","1989 년","66.83",
"천막및덮개[2015=100]","1990 년","66.81",
"천막및덮개[2015=100]","1991 년","67.32",
"천막및덮개[2015=100]","1992 년","66.87",
"천막및덮개[2015=100]","1993 년","66.87",
"천막및덮개[2015=100]","1994 년","67.62",
"천막및덮개[2015=100]","1995 년","70",
"천막및덮개[2015=100]","1996 년","69.57",
"천막및덮개[2015=100]","1997 년","69.54",
"천막및덮개[2015=100]","1998 년","78.65",
"천막및덮개[2015=100]","1999 년","76.59",
"천막및덮개[2015=100]","2000 년","69.87",
"천막및덮개[2015=100]","2001 년","66.69",
"천막및덮개[2015=100]","2002 년","63.17",
"천막및덮개[2015=100]","2003 년","63.88",
"천막및덮개[2015=100]","2004 년","62.91",
"천막및덮개[2015=100]","2005 년","61.63",
"천막및덮개[2015=100]","2006 년","64.37",
"천막및덮개[2015=100]","2007 년","65.03",
"천막및덮개[2015=100]","2008 년","73.52",
"천막및덮개[2015=100]","2009 년","80.15",
"천막및덮개[2015=100]","2010 년","84.71",
"천막및덮개[2015=100]","2011 년","92.25",
"천막및덮개[2015=100]","2012 년","95.85",
"천막및덮개[2015=100]","2013 년","97.6",
"천막및덮개[2015=100]","2014 년","101.21",
"천막및덮개[2015=100]","2015 년","100",
"천막및덮개[2015=100]","2016 년","99.1",
"천막및덮개[2015=100]","2017 년","97.55",
"천막및덮개[2015=100]","2018 년","98.8",
"직물포대[2015=100]","1985 년","29.1",
"직물포대[2015=100]","1986 년","28.55",
"직물포대[2015=100]","1987 년","29.38",
"직물포대[2015=100]","1988 년","32.92",
"직물포대[2015=100]","1989 년","35.89",
"직물포대[2015=100]","1990 년","36.85",
"직물포대[2015=100]","1991 년","39.83",
"직물포대[2015=100]","1992 년","40.93",
"직물포대[2015=100]","1993 년","41.62",
"직물포대[2015=100]","1994 년","42.32",
"직물포대[2015=100]","1995 년","49.16",
"직물포대[2015=100]","1996 년","51.92",
"직물포대[2015=100]","1997 년","53.98",
"직물포대[2015=100]","1998 년","62.12",
"직물포대[2015=100]","1999 년","60.93",
"직물포대[2015=100]","2000 년","62.68",
"직물포대[2015=100]","2001 년","61.8",
"직물포대[2015=100]","2002 년","58.12",
"직물포대[2015=100]","2003 년","59.54",
"직물포대[2015=100]","2004 년","70.79",
"직물포대[2015=100]","2005 년","79.84",
"직물포대[2015=100]","2006 년","80.44",
"직물포대[2015=100]","2007 년","77.41",
"직물포대[2015=100]","2008 년","90.32",
"직물포대[2015=100]","2009 년","83.17",
"직물포대[2015=100]","2010 년","86.41",
"직물포대[2015=100]","2011 년","98.3",
"직물포대[2015=100]","2012 년","100.65",
"직물포대[2015=100]","2013 년","100.91",
"직물포대[2015=100]","2014 년","103.28",
"직물포대[2015=100]","2015 년","100",
"직물포대[2015=100]","2016 년","90.96",
"직물포대[2015=100]","2017 년","89.14",
"직물포대[2015=100]","2018 년","92.35",
"타월[2015=100]","1985 년","36.08",
"타월[2015=100]","1986 년","36.08",
"타월[2015=100]","1987 년","48.19",
"타월[2015=100]","1988 년","54.51",
"타월[2015=100]","1989 년","54.51",
"타월[2015=100]","1990 년","54.59",
"타월[2015=100]","1991 년","60.15",
"타월[2015=100]","1992 년","60.68",
"타월[2015=100]","1993 년","59.84",
"타월[2015=100]","1994 년","62.08",
"타월[2015=100]","1995 년","67.75",
"타월[2015=100]","1996 년","68.32",
"타월[2015=100]","1997 년","68.32",
"타월[2015=100]","1998 년","75.44",
"타월[2015=100]","1999 년","74.03",
"타월[2015=100]","2000 년","74.03",
"타월[2015=100]","2001 년","74.91",
"타월[2015=100]","2002 년","76.77",
"타월[2015=100]","2003 년","78.85",
"타월[2015=100]","2004 년","79.18",
"타월[2015=100]","2005 년","79.18",
"타월[2015=100]","2006 년","78.62",
"타월[2015=100]","2007 년","76.77",
"타월[2015=100]","2008 년","79.78",
"타월[2015=100]","2009 년","85.27",
"타월[2015=100]","2010 년","91.9",
"타월[2015=100]","2011 년","102.03",
"타월[2015=100]","2012 년","99.11",
"타월[2015=100]","2013 년","98.97",
"타월[2015=100]","2014 년","96.43",
"타월[2015=100]","2015 년","100",
"타월[2015=100]","2016 년","100",
"타월[2015=100]","2017 년","100",
"타월[2015=100]","2018 년","103.36",
"부직포[2015=100]","1985 년","67",
"부직포[2015=100]","1986 년","67.4",
"부직포[2015=100]","1987 년","67.29",
"부직포[2015=100]","1988 년","68.56",
"부직포[2015=100]","1989 년","76.64",
"부직포[2015=100]","1990 년","74.14",
"부직포[2015=100]","1991 년","72.51",
"부직포[2015=100]","1992 년","72.51",
"부직포[2015=100]","1993 년","72.51",
"부직포[2015=100]","1994 년","73.43",
"부직포[2015=100]","1995 년","75.35",
"부직포[2015=100]","1996 년","76.38",
"부직포[2015=100]","1997 년","75.69",
"부직포[2015=100]","1998 년","102.91",
"부직포[2015=100]","1999 년","90.69",
"부직포[2015=100]","2000 년","85.28",
"부직포[2015=100]","2001 년","84.6",
"부직포[2015=100]","2002 년","80.91",
"부직포[2015=100]","2003 년","82.13",
"부직포[2015=100]","2004 년","81.33",
"부직포[2015=100]","2005 년","92.29",
"부직포[2015=100]","2006 년","83.64",
"부직포[2015=100]","2007 년","81.26",
"부직포[2015=100]","2008 년","86.41",
"부직포[2015=100]","2009 년","85.3",
"부직포[2015=100]","2010 년","89.16",
"부직포[2015=100]","2011 년","100.54",
"부직포[2015=100]","2012 년","100.05",
"부직포[2015=100]","2013 년","100",
"부직포[2015=100]","2014 년","101.32",
"부직포[2015=100]","2015 년","100",
"부직포[2015=100]","2016 년","97.87",
"부직포[2015=100]","2017 년","100.42",
"부직포[2015=100]","2018 년","102.12",
"끈및로프[2015=100]","1985 년","31.26",
"끈및로프[2015=100]","1986 년","31.62",
"끈및로프[2015=100]","1987 년","33.82",
"끈및로프[2015=100]","1988 년","37.27",
"끈및로프[2015=100]","1989 년","37.43",
"끈및로프[2015=100]","1990 년","34.18",
"끈및로프[2015=100]","1991 년","39.57",
"끈및로프[2015=100]","1992 년","39.57",
"끈및로프[2015=100]","1993 년","38.16",
"끈및로프[2015=100]","1994 년","40.1",
"끈및로프[2015=100]","1995 년","45.17",
"끈및로프[2015=100]","1996 년","42.48",
"끈및로프[2015=100]","1997 년","38.92",
"끈및로프[2015=100]","1998 년","46.15",
"끈및로프[2015=100]","1999 년","43.47",
"끈및로프[2015=100]","2000 년","43.19",
"끈및로프[2015=100]","2001 년","39.22",
"끈및로프[2015=100]","2002 년","41.63",
"끈및로프[2015=100]","2003 년","46.63",
"끈및로프[2015=100]","2004 년","55.57",
"끈및로프[2015=100]","2005 년","60.8",
"끈및로프[2015=100]","2006 년","61.69",
"끈및로프[2015=100]","2007 년","63.55",
"끈및로프[2015=100]","2008 년","81.67",
"끈및로프[2015=100]","2009 년","81.58",
"끈및로프[2015=100]","2010 년","87.28",
"끈및로프[2015=100]","2011 년","100.13",
"끈및로프[2015=100]","2012 년","98.68",
"끈및로프[2015=100]","2013 년","100.5",
"끈및로프[2015=100]","2014 년","100.89",
"끈및로프[2015=100]","2015 년","100",
"끈및로프[2015=100]","2016 년","95.42",
"끈및로프[2015=100]","2017 년","96.88",
"끈및로프[2015=100]","2018 년","98.04",
"타이어코드및타이어직물[2015=100]","1985 년","83.07",
"타이어코드및타이어직물[2015=100]","1986 년","85.97",
"타이어코드및타이어직물[2015=100]","1987 년","86.57",
"타이어코드및타이어직물[2015=100]","1988 년","84.68",
"타이어코드및타이어직물[2015=100]","1989 년","83.4",
"타이어코드및타이어직물[2015=100]","1990 년","83.36",
"타이어코드및타이어직물[2015=100]","1991 년","86.51",
"타이어코드및타이어직물[2015=100]","1992 년","86.51",
"타이어코드및타이어직물[2015=100]","1993 년","85.69",
"타이어코드및타이어직물[2015=100]","1994 년","85.59",
"타이어코드및타이어직물[2015=100]","1995 년","89.42",
"타이어코드및타이어직물[2015=100]","1996 년","92.8",
"타이어코드및타이어직물[2015=100]","1997 년","92.8",
"타이어코드및타이어직물[2015=100]","1998 년","106.86",
"타이어코드및타이어직물[2015=100]","1999 년","102.1",
"타이어코드및타이어직물[2015=100]","2000 년","101.31",
"타이어코드및타이어직물[2015=100]","2001 년","111.12",
"타이어코드및타이어직물[2015=100]","2002 년","107.4",
"타이어코드및타이어직물[2015=100]","2003 년","103.49",
"타이어코드및타이어직물[2015=100]","2004 년","100.38",
"타이어코드및타이어직물[2015=100]","2005 년","91.06",
"타이어코드및타이어직물[2015=100]","2006 년","85.04",
"타이어코드및타이어직물[2015=100]","2007 년","83.13",
"타이어코드및타이어직물[2015=100]","2008 년","100.44",
"타이어코드및타이어직물[2015=100]","2009 년","113.92",
"타이어코드및타이어직물[2015=100]","2010 년","104.24",
"타이어코드및타이어직물[2015=100]","2011 년","107.67",
"타이어코드및타이어직물[2015=100]","2012 년","109.61",
"타이어코드및타이어직물[2015=100]","2013 년","104.52",
"타이어코드및타이어직물[2015=100]","2014 년","98.23",
"타이어코드및타이어직물[2015=100]","2015 년","100",
"타이어코드및타이어직물[2015=100]","2016 년","98.21",
"타이어코드및타이어직물[2015=100]","2017 년","98.43",
"타이어코드및타이어직물[2015=100]","2018 년","95.11",
"비닐도포직물[2015=100]","1990 년","73.85",
"비닐도포직물[2015=100]","1991 년","82.42",
"비닐도포직물[2015=100]","1992 년","82.42",
"비닐도포직물[2015=100]","1993 년","82.42",
"비닐도포직물[2015=100]","1994 년","84.26",
"비닐도포직물[2015=100]","1995 년","90.17",
"비닐도포직물[2015=100]","1996 년","91.25",
"비닐도포직물[2015=100]","1997 년","92.28",
"비닐도포직물[2015=100]","1998 년","127.9",
"비닐도포직물[2015=100]","1999 년","126.31",
"비닐도포직물[2015=100]","2000 년","119.67",
"비닐도포직물[2015=100]","2001 년","115.34",
"비닐도포직물[2015=100]","2002 년","105.98",
"비닐도포직물[2015=100]","2003 년","103.74",
"비닐도포직물[2015=100]","2004 년","99.76",
"비닐도포직물[2015=100]","2005 년","100.7",
"비닐도포직물[2015=100]","2006 년","96.34",
"비닐도포직물[2015=100]","2007 년","96.15",
"비닐도포직물[2015=100]","2008 년","120.2",
"비닐도포직물[2015=100]","2009 년","120.26",
"비닐도포직물[2015=100]","2010 년","99.77",
"비닐도포직물[2015=100]","2011 년","100.53",
"비닐도포직물[2015=100]","2012 년","105.3",
"비닐도포직물[2015=100]","2013 년","100.81",
"비닐도포직물[2015=100]","2014 년","96.19",
"비닐도포직물[2015=100]","2015 년","100",
"비닐도포직물[2015=100]","2016 년","102.87",
"비닐도포직물[2015=100]","2017 년","103.21",
"비닐도포직물[2015=100]","2018 년","100.28",
"솜[2015=100]","1985 년","34.83",
"솜[2015=100]","1986 년","34.83",
"솜[2015=100]","1987 년","35.46",
"솜[2015=100]","1988 년","38.09",
"솜[2015=100]","1989 년","41.62",
"솜[2015=100]","1990 년","41.63",
"솜[2015=100]","1991 년","42.64",
"솜[2015=100]","1992 년","46.14",
"솜[2015=100]","1993 년","46.14",
"솜[2015=100]","1994 년","46.43",
"솜[2015=100]","1995 년","51.9",
"솜[2015=100]","1996 년","52.06",
"솜[2015=100]","1997 년","48.99",
"솜[2015=100]","1998 년","55.92",
"솜[2015=100]","1999 년","53.95",
"솜[2015=100]","2000 년","54.36",
"솜[2015=100]","2001 년","53.79",
"솜[2015=100]","2002 년","52.65",
"솜[2015=100]","2003 년","57.95",
"솜[2015=100]","2004 년","61.07",
"솜[2015=100]","2005 년","68.7",
"솜[2015=100]","2006 년","68.23",
"솜[2015=100]","2007 년","67.3",
"솜[2015=100]","2008 년","71.54",
"솜[2015=100]","2009 년","74.15",
"솜[2015=100]","2010 년","78.35",
"솜[2015=100]","2011 년","99.29",
"솜[2015=100]","2012 년","98.97",
"솜[2015=100]","2013 년","98.19",
"솜[2015=100]","2014 년","100.3",
"솜[2015=100]","2015 년","100",
"솜[2015=100]","2016 년","96.42",
"솜[2015=100]","2017 년","96.32",
"솜[2015=100]","2018 년","103.79",
"카펫[2015=100]","1985 년","57.39",
"카펫[2015=100]","1986 년","61.15",
"카펫[2015=100]","1987 년","62.82",
"카펫[2015=100]","1988 년","61.84",
"카펫[2015=100]","1989 년","60.65",
"카펫[2015=100]","1990 년","60.98",
"카펫[2015=100]","1991 년","62.98",
"카펫[2015=100]","1992 년","68.95",
"카펫[2015=100]","1993 년","72.16",
"카펫[2015=100]","1994 년","75.4",
"카펫[2015=100]","1995 년","72.18",
"카펫[2015=100]","1996 년","71.12",
"카펫[2015=100]","1997 년","71.06",
"카펫[2015=100]","1998 년","76.92",
"카펫[2015=100]","1999 년","78.13",
"카펫[2015=100]","2000 년","82.3",
"카펫[2015=100]","2001 년","83.46",
"카펫[2015=100]","2002 년","83.46",
"카펫[2015=100]","2003 년","82.89",
"카펫[2015=100]","2004 년","86.05",
"카펫[2015=100]","2005 년","87.3",
"카펫[2015=100]","2006 년","87.3",
"카펫[2015=100]","2007 년","87.3",
"카펫[2015=100]","2008 년","91.77",
"카펫[2015=100]","2009 년","97.81",
"카펫[2015=100]","2010 년","98.83",
"카펫[2015=100]","2011 년","97.91",
"카펫[2015=100]","2012 년","99.4",
"카펫[2015=100]","2013 년","99.45",
"카펫[2015=100]","2014 년","99.77",
"카펫[2015=100]","2015 년","100",
"카펫[2015=100]","2016 년","98.71",
"카펫[2015=100]","2017 년","97.19",
"카펫[2015=100]","2018 년","100.99",
"남성용정장[2015=100]","1985 년","45.23",
"남성용정장[2015=100]","1986 년","47.56",
"남성용정장[2015=100]","1987 년","49.28",
"남성용정장[2015=100]","1988 년","52.45",
"남성용정장[2015=100]","1989 년","58.58",
"남성용정장[2015=100]","1990 년","63.6",
"남성용정장[2015=100]","1991 년","67.81",
"남성용정장[2015=100]","1992 년","72.01",
"남성용정장[2015=100]","1993 년","75.17",
"남성용정장[2015=100]","1994 년","75.86",
